CEP,lat,lon,source,status
79072240,-20.542323,-54.603041,cepaberto,Success
79902712,-22.523123,-55.7242526,cepaberto,Success
79094240,-20.5233886,-54.6602861,cepaberto,Success
79965099,-23.4841624,-54.1824413,azure,Success
79011080,-20.4361181,-54.6158115,cepaberto,Success
79103110,-20.4479219,-54.6738955,cepaberto,Success
79009320,-20.4413238,-54.6243459,cepaberto,Success
79033291,-20.4268131,-54.5678572,cepaberto,Success
79014622,-20.4080427,-54.5946012,cepaberto,Success
79065112,-20.5589675,-54.5796511,cepaberto,Success
79110300,-20.451453,-54.6423517,cepaberto,Success
79084310,-20.5169275,-54.6506315,cepaberto,Success
79096828,-20.5145621,-54.6854176,cepaberto,Success
79010923,-20.4517868,-54.6083409,cepaberto,Success
79033331,-20.4130216,-54.5721446,cepaberto,Success
79182094,-20.388154,-53.9478264,azure,Success
79050902,-20.485411,-54.6147185,cepaberto,Success
79303130,-19.0081688,-57.6515503,cepaberto,Success
79106300,-20.4472063,-54.6967003,cepaberto,Success
79115357,-20.4255063,-54.658461,cepaberto,Success
79821014,-22.2121711,-54.8545583,cepaberto,Success
79112330,-20.4473978,-54.6515309,cepaberto,Success
79017281,-20.3791784,-54.5674887,cepaberto,Success
79612554,-20.7979897,-51.664702,cepaberto,Success
79652000,-20.8881671,-51.6267487,cepaberto,Success
79010922,-20.4414919,-54.6084068,cepaberto,Success
79540025,-19.1124508,-51.7344833,azure,Success
79902774,-22.5126239,-55.7243132,azure,Success
79093760,-20.4937997,-54.6813515,cepaberto,Success
79601200,-20.7754781,-51.7008046,cepaberto,Success
79831475,-22.1993009,-54.776224,cepaberto,Success
79091260,-20.4868159,-54.676373,cepaberto,Success
79045301,-20.4573101,-54.5272115,cepaberto,Success
79083740,-20.5285081,-54.6529467,cepaberto,Success
79833700,-22.2076042,-54.7683259,cepaberto,Success
79113044,-20.4391325,-54.6642139,cepaberto,Success
79106302,-20.4464467,-54.6965563,cepaberto,Success
79042456,-20.4748495,-54.5726739,cepaberto,Success
79180023,-20.4435814,-53.7584305,azure,Success
79902708,-22.523123,-55.7242526,cepaberto,Success
79013880,-20.4697105,-54.6201211,cepaberto,Success
79017390,-20.3803439,-54.5747462,cepaberto,Success
79906874,-22.5702102,-55.6826811,cepaberto,Success
79906468,-22.5581777,-55.6870006,cepaberto,Success
79075425,-20.4697105,-54.6201211,cepaberto,Success
79073140,-20.5509077,-54.611473,cepaberto,Success
79014616,-20.4104204,-54.5948576,cepaberto,Success
79833420,-22.223561,-54.8125486,cepaberto,Success
79072532,-20.4697105,-54.6201211,cepaberto,Success
79076165,-20.5346088,-54.647861,cepaberto,Success
79900554,-22.523123,-55.7242526,cepaberto,Success
79640322,-20.7881689,-51.7030483,cepaberto,Success
79620378,-20.7921188,-51.6868909,cepaberto,Success
79370416,-19.005665,-57.601508,azure,Success
79017626,-20.3853783,-54.5601593,cepaberto,Success
79092281,-20.4988479,-54.6620122,cepaberto,Success
79823682,-22.2180998,-54.8462368,cepaberto,Success
79023036,-20.4298549,-54.5850925,cepaberto,Success
79814070,-22.24183,-54.8193696,cepaberto,Success
79045250,-20.4624541,-54.5386206,cepaberto,Success
79833201,-22.223561,-54.8125486,cepaberto,Success
79822490,-22.223561,-54.8125486,cepaberto,Success
79620374,-20.7737406,-51.6789728,cepaberto,Success
79074606,-20.4697105,-54.6201211,cepaberto,Success
79017532,-20.3853783,-54.5601593,cepaberto,Success
79118350,-20.4276164,-54.618612,cepaberto,Success
79816269,-22.2616697,-54.8222568,azure,Success
79062280,-20.5087214,-54.5597276,cepaberto,Success
79180260,-20.4435814,-53.7584305,azure,Success
79012602,-20.4308791,-54.6122371,cepaberto,Success
79901212,-22.4840003,-55.7367435,cepaberto,Success
79010914,-20.4308791,-54.6122371,cepaberto,Success
79826600,-22.2006819,-54.8089793,cepaberto,Success
79822707,-22.2367061,-54.8523438,cepaberto,Success
79084291,-20.5169275,-54.6506315,cepaberto,Success
79071351,-20.5369221,-54.6173691,cepaberto,Success
79840183,-22.2379608,-54.7834128,cepaberto,Success
79080650,-20.4933739,-54.6190892,cepaberto,Success
79392000,-20.5268216,-56.877701,cepaberto,Success
79013760,-20.4143566,-54.5859892,cepaberto,Success
79826540,-22.223561,-54.8125486,cepaberto,Success
79096145,-20.5157997,-54.6815049,cepaberto,Success
79620316,-20.8009122,-51.699683,azure,Success
79610070,-20.7707155,-51.7205707,cepaberto,Success
79051501,-20.4960029,-54.594434,cepaberto,Success
79060375,-20.4697105,-54.6201211,cepaberto,Success
79321057,-19.0284668,-57.6605262,cepaberto,Success
79009440,-20.4556385,-54.628228,cepaberto,Success
79093310,-20.5026982,-54.6717358,cepaberto,Success
79332220,-19.016234,-57.6608272,cepaberto,Success
79100393,-20.4554028,-54.658232,cepaberto,Success
79033338,-20.4153104,-54.5722319,cepaberto,Success
79148000,-21.4600327,-54.380577,cepaberto,Success
79076090,-20.5361093,-54.6523518,cepaberto,Success
79839306,-22.223561,-54.8125486,cepaberto,Success
79033540,-20.4239531,-54.5790067,cepaberto,Success
79036494,-20.4748799,-54.619092,cepaberto,Success
79052066,-20.5021427,-54.5957735,cepaberto,Success
79630234,-20.8000509,-51.6970636,cepaberto,Success
79034614,-20.4275251,-54.5592671,cepaberto,Success
79840486,-22.2503073,-54.7920223,cepaberto,Success
79215059,-20.6892764,-55.2859406,azure,Success
79622046,-20.7881689,-51.7030483,cepaberto,Success
79075260,-20.4697105,-54.6201211,cepaberto,Success
79906738,-22.5615793,-55.691561,cepaberto,Success
79005111,-20.4610045,-54.5948087,cepaberto,Success
79097110,-20.5336429,-54.6771297,cepaberto,Success
79084301,-20.5169275,-54.6506315,cepaberto,Success
79103532,-20.4478977,-54.6835501,cepaberto,Success
79015160,-20.4697105,-54.6201211,cepaberto,Success
79490290,-19.3973815,-54.572432,azure,Success
79060480,-23.5939532,-46.738996,cepaberto,Success
79833340,-22.2197902,-54.7568307,cepaberto,Success
79110190,-20.4496301,-54.6361077,cepaberto,Success
79822230,-22.2418696,-54.8443929,cepaberto,Success
79630282,-20.7881689,-51.7030483,cepaberto,Success
79115680,-20.4234218,-54.6589064,cepaberto,Success
79073304,-20.5409553,-54.6237667,cepaberto,Success
79106310,-20.4477346,-54.6964131,cepaberto,Success
79645387,-20.7784871,-51.6864429,cepaberto,Success
79074240,-20.5322993,-54.6452343,cepaberto,Success
79044500,-20.4734746,-54.549207,cepaberto,Success
79932000,-23.0277144,-55.5884821,cepaberto,Success
79826700,-22.223561,-54.8125486,cepaberto,Success
79105020,-20.4575839,-54.6968677,cepaberto,Success
79902684,-22.5052091,-55.715964,cepaberto,Success
79622014,-20.8113255,-51.6845991,cepaberto,Success
79094340,-20.5202276,-54.6700522,cepaberto,Success
79903392,-22.523123,-55.7242526,cepaberto,Success
79823395,-22.2146977,-54.8359987,cepaberto,Success
79645180,-20.7703566,-51.6895104,cepaberto,Success
79017435,-20.3764422,-54.575689,cepaberto,Success
79042430,-20.4844321,-54.5764794,cepaberto,Success
79906132,-22.523123,-55.7242526,cepaberto,Success
79106694,-20.4697105,-54.6201211,cepaberto,Success
79321071,-19.0281886,-57.6566473,cepaberto,Success
79081665,-20.512271,-54.6318676,cepaberto,Success
79006760,-20.4879324,-54.6408456,cepaberto,Success
79310731,-19.0071173,-57.6302628,cepaberto,Success
79072610,-20.4697105,-54.6201211,cepaberto,Success
79612431,-20.7923087,-51.6671191,cepaberto,Success
79107402,-20.4302384,-54.6682635,cepaberto,Success
79320170,-19.016234,-57.6608272,cepaberto,Success
79152384,-21.7325492,-55.509788,azure,Success
79045568,-20.4658635,-54.5132766,cepaberto,Success
79036478,-20.4748799,-54.619092,cepaberto,Success
79311014,-19.0228442,-57.6414628,cepaberto,Success
79014862,-20.4032945,-54.5930467,cepaberto,Success
79075108,-20.4697105,-54.6201211,cepaberto,Success
79012653,-20.4242022,-54.5981446,cepaberto,Success
79104230,-20.4588828,-54.6862421,cepaberto,Success
79073782,-20.4697105,-54.6201211,cepaberto,Success
79085060,-20.5169275,-54.6506315,cepaberto,Success
79112535,-20.4446073,-54.6547463,cepaberto,Success
79432899,-19.6771936,-54.3504936,azure,Success
79831451,-22.223561,-54.8125486,cepaberto,Success
79096850,-20.5145621,-54.6854176,cepaberto,Success
79815260,-22.223561,-54.8125486,cepaberto,Success
79831330,-22.223561,-54.8125486,cepaberto,Success
79014090,-20.4072526,-54.5913952,cepaberto,Success
79106000,-20.4487074,-54.6890439,cepaberto,Success
79091651,-20.4771195,-54.6590175,cepaberto,Success
79034753,-20.425742,-54.5547305,cepaberto,Success
79108308,-20.4697105,-54.6201211,cepaberto,Success
79094220,-20.520484,-54.6707192,cepaberto,Success
79097340,-20.5017016,-54.6350528,cepaberto,Success
79750140,-22.2396243,-53.355696,azure,Success
79050700,-20.4810669,-54.6012499,cepaberto,Success
79630903,-20.7994006,-51.727082,azure,Success
79612170,-20.7929167,-51.6611994,cepaberto,Success
79013090,-20.422203,-54.6136081,cepaberto,Success
79037220,-20.4606565,-54.5564352,cepaberto,Success
79044605,-20.4698444,-54.5423508,cepaberto,Success
79904474,-22.523123,-55.7242526,cepaberto,Success
79837326,-22.2720825,-54.7651445,cepaberto,Success
79641167,-20.7881689,-51.7030483,cepaberto,Success
79839167,-22.223561,-54.8125486,cepaberto,Success
79570027,-20.0870324,-51.1123946,azure,Success
79009040,-20.4484933,-54.6297235,cepaberto,Success
79620376,-20.7881689,-51.7030483,cepaberto,Success
79071560,-20.5333044,-54.6047321,cepaberto,Success
79105050,-20.4625233,-54.6952622,cepaberto,Success
79076120,-20.5354547,-54.6504046,cepaberto,Success
79020919,-20.4424509,-54.6011141,cepaberto,Success
79900222,-22.503406,-55.7351663,cepaberto,Success
79081500,-20.5112874,-54.6329168,cepaberto,Success
79065261,-20.554725,-54.5733992,cepaberto,Success
79117640,-20.4088294,-54.6299837,cepaberto,Success
79070184,-20.51671,-54.611305,azure,Success
79833812,-22.2136608,-54.7659218,azure,Success
79034033,-20.4187527,-54.5584048,cepaberto,Success
79822550,-22.223561,-54.8125486,cepaberto,Success
79621110,-20.7881689,-51.7030483,cepaberto,Success
79093720,-20.4972836,-54.6827079,cepaberto,Success
79062772,-20.5287228,-54.5788339,cepaberto,Success
79304130,-19.0029878,-57.6337357,cepaberto,Success
79017530,-20.3853783,-54.5601593,cepaberto,Success
79004510,-20.4699373,-54.603983,cepaberto,Success
79012230,-20.4228619,-54.6053829,cepaberto,Success
79077013,-20.5499331,-54.6614871,cepaberto,Success
79017061,-20.3919666,-54.5654406,cepaberto,Success
79070435,-20.4791727,-54.5752162,cepaberto,Success
79073681,-20.5392285,-54.6142628,cepaberto,Success
79094260,-20.5219269,-54.6756779,cepaberto,Success
79645237,-20.7686059,-51.6902324,cepaberto,Success
79112460,-20.4348738,-54.6635001,cepaberto,Success
79839432,-22.223561,-54.8125486,cepaberto,Success
79217970,-20.4415875,-55.4340839,cepaberto,Success
79113245,-20.4442627,-54.6691425,cepaberto,Success
79014476,-20.4697105,-54.6201211,cepaberto,Success
79093680,-20.494681,-54.6903377,cepaberto,Success
79075112,-20.4697105,-54.6201211,cepaberto,Success
79904158,-22.523123,-55.7242526,cepaberto,Success
79095145,-20.5251586,-54.6733391,cepaberto,Success
79091848,-20.4873335,-54.6685679,cepaberto,Success
79760220,-22.2972544,-53.2674241,azure,Success
79064120,-20.5542057,-54.5865649,cepaberto,Success
79745019,-22.6578396,-53.8515774,azure,Success
79906766,-22.5685447,-55.6874507,cepaberto,Success
79824326,-22.223561,-54.8125486,cepaberto,Success
79640435,-20.784482,-51.7240897,cepaberto,Success
79092230,-20.5033926,-54.6531613,cepaberto,Success
79040047,-20.4571356,-54.5674313,cepaberto,Success
79074530,-20.5334527,-54.6443843,cepaberto,Success
79013295,-20.4697105,-54.6201211,cepaberto,Success
79097140,-20.5337909,-54.6719805,cepaberto,Success
79070186,-20.51974,-54.613675,azure,Success
79003106,-20.4721241,-54.5981375,cepaberto,Success
79903366,-22.5113809,-55.708483,cepaberto,Success
79116652,-20.4697105,-54.6201211,cepaberto,Success
79980300,-23.9230835,-54.2943875,azure,Success
79586000,-19.7727221,-52.0930258,cepaberto,Success
79037880,-20.4245522,-54.5156931,cepaberto,Success
79073237,-20.5599789,-54.6262056,cepaberto,Success
79081736,-20.5115844,-54.6266264,cepaberto,Success
79822717,-22.2255129,-54.8346429,cepaberto,Success
79091812,-20.4834936,-54.6586132,cepaberto,Success
79839080,-22.223561,-54.8125486,cepaberto,Success
79085069,-20.5200038,-54.6558501,cepaberto,Success
79005090,-20.4715898,-54.6198042,cepaberto,Success
79904254,-22.523123,-55.7242526,cepaberto,Success
79190015,-20.4407126,-54.8655763,azure,Success
79070090,-20.5260923,-54.6219685,cepaberto,Success
79116310,-20.4108314,-54.6431931,cepaberto,Success
79644202,-20.7967895,-51.7176899,cepaberto,Success
79150204,-21.6214951,-55.1567038,azure,Success
79631080,-20.8046019,-51.7427389,cepaberto,Success
79074219,-20.5383996,-54.6463659,cepaberto,Success
79837050,-22.223561,-54.8125486,cepaberto,Success
79902728,-22.5004734,-55.7187135,cepaberto,Success
79074214,-20.5368204,-54.6445641,cepaberto,Success
79320097,-19.0026897,-57.6601367,cepaberto,Success
79105470,-20.4686326,-54.7079711,cepaberto,Success
79022464,-20.4457125,-54.5893411,cepaberto,Success
79760007,-22.2972544,-53.2674241,azure,Success
79023032,-20.4284959,-54.5831204,cepaberto,Success
79010330,-20.4360302,-54.6007194,cepaberto,Success
79033333,-20.421957,-54.5738608,cepaberto,Success
79046006,-20.4791615,-54.5534297,cepaberto,Success
79839405,-22.2651896,-54.7917352,cepaberto,Success
79052510,-20.4994564,-54.5731479,cepaberto,Success
79104730,-20.4584164,-54.6858237,cepaberto,Success
79630776,-20.7881689,-51.7030483,cepaberto,Success
79070342,-20.5082684,-54.6089545,cepaberto,Success
79096858,-20.5145621,-54.6854176,cepaberto,Success
79093062,-20.4697105,-54.6201211,cepaberto,Success
79073154,-20.5482812,-54.6125231,cepaberto,Success
79002952,-20.4571258,-54.6027355,cepaberto,Success
79603010,-20.7881689,-51.7030483,cepaberto,Success
79034615,-20.4270017,-54.5591747,cepaberto,Success
79839418,-22.223561,-54.8125486,cepaberto,Success
79051482,-20.4950337,-54.5938003,cepaberto,Success
79086530,-20.5002234,-54.6451455,cepaberto,Success
79304423,-19.0007421,-57.6326792,cepaberto,Success
79321812,-19.0468348,-57.6535011,cepaberto,Success
79816404,-22.223561,-54.8125486,cepaberto,Success
79321756,-19.0316189,-57.6616396,cepaberto,Success
79833300,-22.223561,-54.8125486,cepaberto,Success
79117572,-20.4088294,-54.6299837,cepaberto,Success
79073254,-20.5507267,-54.6270146,cepaberto,Success
79841420,-22.223561,-54.8125486,cepaberto,Success
79822722,-22.2366698,-54.8577706,cepaberto,Success
79093782,-20.4968406,-54.6794201,cepaberto,Success
79321647,-19.0491781,-57.6492274,cepaberto,Success
79045251,-20.4523776,-54.5398412,cepaberto,Success
79990063,-23.1046534,-55.2323181,azure,Success
79490035,-19.3973815,-54.572432,azure,Success
79152332,-21.7325492,-55.509788,azure,Success
79073242,-20.5577827,-54.625909,cepaberto,Success
79021410,-20.4529742,-54.5839239,cepaberto,Success
79105550,-20.4697105,-54.6201211,cepaberto,Success
79091773,-20.4887491,-54.6631395,cepaberto,Success
79045302,-20.4555022,-54.5268006,cepaberto,Success
79065141,-20.5518815,-54.5784996,cepaberto,Success
79823281,-22.2146977,-54.8359987,cepaberto,Success
79730062,-22.417428,-54.2321294,azure,Success
79811180,-22.2896413,-54.8082058,cepaberto,Success
79033339,-20.4165305,-54.5726229,cepaberto,Success
79035100,-20.4139609,-54.5614926,cepaberto,Success
79906864,-22.523123,-55.7242526,cepaberto,Success
79106210,-20.4476403,-54.6875838,cepaberto,Success
79092560,-20.514339,-54.6616046,cepaberto,Success
79842216,-22.223561,-54.8125486,cepaberto,Success
79062222,-20.4697105,-54.6201211,cepaberto,Success
79644226,-22.3277304,-47.3315076,cepaberto,Success
79094055,-20.4697105,-54.6201211,cepaberto,Success
79070101,-20.5254079,-54.6238207,cepaberto,Success
79540049,-19.1124508,-51.7344833,azure,Success
79006210,-20.5002234,-54.6451455,cepaberto,Success
79017081,-20.3858038,-54.5608208,cepaberto,Success
79062240,-20.4697105,-54.6201211,cepaberto,Success
79620399,-20.8009122,-51.699683,azure,Success
79182100,-20.388154,-53.9478264,azure,Success
79822610,-22.223561,-54.8125486,cepaberto,Success
79100650,-20.4730005,-54.6188818,cepaberto,Success
79110172,-20.449456,-54.6383252,cepaberto,Success
79490252,-19.3973815,-54.572432,azure,Success
79113050,-20.4421929,-54.6662156,cepaberto,Success
79082090,-20.5082643,-54.6410312,cepaberto,Success
79822662,-22.2272034,-54.8291259,cepaberto,Success
79104350,-20.4585428,-54.6857291,cepaberto,Success
79065450,-20.5569243,-54.574733,cepaberto,Success
79820130,-22.223561,-54.8125486,cepaberto,Success
79117460,-20.4100951,-54.6326157,cepaberto,Success
79116607,-20.6,-54.75,cepaberto,Success
79640010,-20.7771954,-51.7180516,cepaberto,Success
79062151,-20.5091752,-54.5644344,cepaberto,Success
79074080,-20.4697105,-54.6201211,cepaberto,Success
79816030,-22.223561,-54.8125486,cepaberto,Success
79072271,-20.5413197,-54.6066376,cepaberto,Success
79075250,-20.4697105,-54.6201211,cepaberto,Success
79095345,-20.4697105,-54.6201211,cepaberto,Success
79018020,-20.385355,-54.5531158,cepaberto,Success
79843260,-22.2454019,-54.7362251,cepaberto,Success
79106058,-20.4371497,-54.6840181,cepaberto,Success
79085036,-20.5250622,-54.6570586,cepaberto,Success
79843300,-22.2497621,-54.7407841,cepaberto,Success
79492120,-19.2521334,-54.3283954,azure,Success
79072405,-20.5518777,-54.6078509,cepaberto,Success
79902676,-22.5032059,-55.7155391,cepaberto,Success
79645610,-20.7839522,-51.6854726,cepaberto,Success
79540202,-19.1124508,-51.7344833,azure,Success
79321776,-19.0319406,-57.6626746,cepaberto,Success
79901004,-22.4884895,-55.7364656,cepaberto,Success
79842160,-22.2453549,-54.7510957,cepaberto,Success
79839412,-22.223561,-54.8125486,cepaberto,Success
79906886,-22.523123,-55.7242526,cepaberto,Success
79020330,-20.4631392,-54.5951901,cepaberto,Success
79014520,-20.4697105,-54.6201211,cepaberto,Success
79823501,-22.2180365,-54.854755,cepaberto,Success
79091722,-20.4790416,-54.6551679,cepaberto,Success
79601004,-20.7840115,-51.7071458,cepaberto,Success
79822223,-22.2367112,-54.8414974,cepaberto,Success
79097014,-20.5361896,-54.6670918,cepaberto,Success
79108305,-20.4851976,-54.7442784,cepaberto,Success
79904548,-22.523123,-55.7242526,cepaberto,Success
79108272,-20.4817888,-54.7435964,cepaberto,Success
79118180,-20.4332267,-54.6229923,cepaberto,Success
79063643,-20.5234108,-54.5868133,cepaberto,Success
79640618,-20.7881689,-51.7030483,cepaberto,Success
79010192,-20.4308791,-54.6122371,cepaberto,Success
79839530,-22.223561,-54.8125486,cepaberto,Success
79815360,-22.223561,-54.8125486,cepaberto,Success
79980046,-23.9230835,-54.2943875,azure,Success
79106340,-20.4483538,-54.6966873,cepaberto,Success
79540104,-19.1124508,-51.7344833,azure,Success
79035450,-20.4236952,-54.5491307,cepaberto,Success
79750057,-22.2396243,-53.355696,azure,Success
79073670,-20.5408877,-54.6175524,cepaberto,Success
79900408,-22.5017954,-55.7310976,cepaberto,Success
79902462,-22.5078549,-55.7227651,cepaberto,Success
79152971,-21.7239201,-55.4997667,cepaberto,Success
79095300,-20.4697105,-54.6201211,cepaberto,Success
79822405,-22.223561,-54.8125486,cepaberto,Success
79093740,-20.4920356,-54.6865735,cepaberto,Success
79430037,-19.9188684,-54.3679153,azure,Success
79980234,-23.9230835,-54.2943875,azure,Success
79116070,-20.4244649,-54.6440195,cepaberto,Success
79904334,-22.523123,-55.7242526,cepaberto,Success
79104470,-20.458648,-54.6860271,cepaberto,Success
79680131,-20.4429629,-52.8830385,azure,Success
79620111,-20.7963149,-51.7110996,cepaberto,Success
79106695,-20.4697105,-54.6201211,cepaberto,Success
79841210,-22.2285012,-54.7633281,cepaberto,Success
79071113,-20.533474,-54.6136932,cepaberto,Success
79033110,-20.421957,-54.5738608,cepaberto,Success
79630780,-20.7881689,-51.7030483,cepaberto,Success
79630504,-20.8090129,-51.7307803,cepaberto,Success
79621240,-20.8038867,-51.7114713,cepaberto,Success
79610266,-20.7881689,-51.7030483,cepaberto,Success
79116698,-20.4697105,-54.6201211,cepaberto,Success
79091858,-20.4697105,-54.6201211,cepaberto,Success
79900118,-22.5360376,-55.7176029,cepaberto,Success
79901392,-22.523123,-55.7242526,cepaberto,Success
79641180,-20.7628438,-51.6913098,cepaberto,Success
79150082,-21.6214951,-55.1567038,azure,Success
79822640,-22.2464896,-54.8358046,cepaberto,Success
79840498,-22.2503073,-54.7920223,cepaberto,Success
79730084,-22.417428,-54.2321294,azure,Success
79270067,-22.0180499,-57.027266,azure,Success
79070455,-20.5236946,-54.615649,cepaberto,Success
79612120,-20.7973577,-51.6341834,cepaberto,Success
79833203,-22.223561,-54.8125486,cepaberto,Success
79070242,-20.5184629,-54.6084085,cepaberto,Success
79906778,-22.5611881,-55.6895756,cepaberto,Success
79065501,-20.5605325,-54.5681993,cepaberto,Success
79612200,-20.7903443,-51.6609029,cepaberto,Success
79065281,-20.5543879,-54.5723322,cepaberto,Success
79680023,-20.4429629,-52.8830385,azure,Success
79827971,-22.223561,-54.8125486,cepaberto,Success
79902724,-22.523123,-55.7242526,cepaberto,Success
79043023,-20.4697105,-54.6201211,cepaberto,Success
79116390,-20.42799,-54.6365793,cepaberto,Success
79904246,-22.523123,-55.7242526,cepaberto,Success
79621444,-20.805155,-51.7266914,cepaberto,Success
79073770,-20.4697105,-54.6201211,cepaberto,Success
79012110,-20.4197637,-54.608877,cepaberto,Success
79115371,-20.4289663,-54.6568172,cepaberto,Success
79540003,-19.1124508,-51.7344833,azure,Success
79065440,-20.5574039,-54.5755974,cepaberto,Success
79070322,-20.5023335,-54.6059202,cepaberto,Success
79812160,-22.2896413,-54.8082058,cepaberto,Success
79823540,-22.2161269,-54.8485946,cepaberto,Success
79118001,-20.4381283,-54.6259088,cepaberto,Success
79021188,-20.4559516,-54.5952385,cepaberto,Success
79096210,-20.5224645,-54.6823747,cepaberto,Success
79906464,-22.523123,-55.7242526,cepaberto,Success
79612600,-22.3277304,-47.3315076,cepaberto,Success
79042832,-20.4698924,-54.5636142,cepaberto,Success
79042040,-20.4836372,-54.5795102,cepaberto,Success
79017760,-20.3802331,-54.5622989,cepaberto,Success
79770017,-22.1849902,-52.719435,azure,Success
79096798,-20.5145621,-54.6854176,cepaberto,Success
79902420,-22.5122175,-55.7259116,cepaberto,Success
79075202,-20.4697105,-54.6201211,cepaberto,Success
79750336,-22.2396243,-53.355696,azure,Success
79070188,-20.51773,-54.61311,azure,Success
79075445,-20.4697105,-54.6201211,cepaberto,Success
79320210,-19.0090398,-57.6718326,cepaberto,Success
79045240,-20.4639665,-54.5398413,cepaberto,Success
79640440,-20.7865678,-51.7251827,cepaberto,Success
79333320,-19.0102924,-57.6722518,cepaberto,Success
79060490,-20.5221975,-54.5919749,cepaberto,Success
79645376,-20.7794982,-51.6868824,cepaberto,Success
79602160,-20.7872831,-51.6842719,cepaberto,Success
79104500,-20.5597962,-54.584499,cepaberto,Success
79074033,-20.4697105,-54.6201211,cepaberto,Success
79822703,-22.2255129,-54.8346429,cepaberto,Success
79152226,-21.7325492,-55.509788,azure,Success
79833200,-22.212001,-54.7727899,cepaberto,Success
79104570,-20.4589803,-54.6861385,cepaberto,Success
79843270,-22.2475073,-54.7361221,cepaberto,Success
79052200,-20.5062374,-54.5939539,cepaberto,Success
79890011,-22.0809399,-54.786226,azure,Success
79012050,-20.4228237,-54.6091783,cepaberto,Success
79117594,-20.4697105,-54.6201211,cepaberto,Success
79116450,-20.4250443,-54.6424895,cepaberto,Success
79002947,-20.4622136,-54.6071734,cepaberto,Success
79005140,-20.4748799,-54.619092,cepaberto,Success
79622048,-20.7881689,-51.7030483,cepaberto,Success
79017140,-20.3853783,-54.5601593,cepaberto,Success
79017630,-20.3853783,-54.5601593,cepaberto,Success
79050900,-20.4848661,-54.6012706,cepaberto,Success
79113020,-20.4440752,-54.6650603,cepaberto,Success
79990112,-23.1046534,-55.2323181,azure,Success
79072263,-20.541701,-54.6103298,cepaberto,Success
79050271,-20.4862538,-54.5977676,cepaberto,Success
79093141,-20.5014245,-54.6800088,cepaberto,Success
79906186,-22.5464246,-55.6932571,cepaberto,Success
79115341,-20.4697105,-54.6201211,cepaberto,Success
79839406,-22.223561,-54.8125486,cepaberto,Success
79022064,-20.4392482,-54.5885065,cepaberto,Success
79630033,-20.7994006,-51.727082,azure,Success
79014874,-20.4032945,-54.5930467,cepaberto,Success
79011282,-20.429683,-54.5961485,cepaberto,Success
79083502,-20.5216645,-54.6440925,cepaberto,Success
79065614,-20.5447603,-54.5725618,cepaberto,Success
79831400,-22.223561,-54.8125486,cepaberto,Success
79064380,-20.5464653,-54.5790432,cepaberto,Success
79642160,-20.7712765,-51.7273403,cepaberto,Success
79045310,-20.455052,-54.5254506,cepaberto,Success
79013060,-20.422203,-54.6136081,cepaberto,Success
79077015,-20.5509706,-54.6607899,cepaberto,Success
79092285,-20.4995439,-54.6590889,cepaberto,Success
79051620,-20.4893325,-54.5906008,cepaberto,Success
79110011,-20.4585665,-54.6351284,cepaberto,Success
79645641,-20.7881689,-51.7030483,cepaberto,Success
79490324,-19.3973815,-54.572432,azure,Success
79904290,-22.5236611,-55.7124528,cepaberto,Success
79990320,-23.1046534,-55.2323181,azure,Success
79904230,-22.523123,-55.7242526,cepaberto,Success
79955055,-22.8617269,-54.6064013,azure,Success
79150174,-21.6214951,-55.1567038,azure,Success
79042630,-20.4722845,-54.5689352,cepaberto,Success
79770310,-22.1849902,-52.719435,azure,Success
79904734,-22.5531964,-55.7144601,cepaberto,Success
79900528,-22.4976364,-55.7367356,cepaberto,Success
79013296,-20.5269773,-54.650929,cepaberto,Success
79096180,-20.5247264,-54.6816292,cepaberto,Success
79017185,-20.3763673,-54.5624302,cepaberto,Success
79004700,-20.4696018,-54.6046975,cepaberto,Success
79093600,-20.4989318,-54.6917505,cepaberto,Success
79096150,-20.5269173,-54.6788175,cepaberto,Success
79096396,-20.4697105,-54.6201211,cepaberto,Success
79102320,-20.4523491,-54.6682882,cepaberto,Success
79833480,-22.2128581,-54.7571234,cepaberto,Success
79115390,-20.4697105,-54.6201211,cepaberto,Success
79843528,-22.223561,-54.8125486,cepaberto,Success
79270061,-22.0180499,-57.027266,azure,Success
79900314,-22.5058385,-55.7311514,cepaberto,Success
79077000,-20.5481999,-54.6630381,cepaberto,Success
79065505,-20.5595789,-54.567614,cepaberto,Success
79032130,-20.429436,-54.5723555,cepaberto,Success
79052350,-20.5037702,-54.5717324,cepaberto,Success
79046036,-20.4828327,-54.5539588,cepaberto,Success
79904420,-22.52871,-55.7168627,cepaberto,Success
79604202,-20.7910678,-51.6887743,cepaberto,Success
79036350,-20.4412923,-54.5649055,cepaberto,Success
79490318,-19.3973815,-54.572432,azure,Success
79430033,-19.9188684,-54.3679153,azure,Success
79050570,-20.4955061,-54.6058668,cepaberto,Success
79106660,-20.4595902,-54.7133488,cepaberto,Success
79041160,-20.4748797,-54.5873891,cepaberto,Success
79904452,-22.5301589,-55.718912,cepaberto,Success
79105271,-20.4675569,-54.7108156,cepaberto,Success
79034031,-20.4171496,-54.5590198,cepaberto,Success
79043090,-20.4697105,-54.6201211,cepaberto,Success
79103370,-20.4518363,-54.6834121,cepaberto,Success
79110230,-20.4494811,-54.6378102,cepaberto,Success
79215001,-20.6892764,-55.2859406,azure,Success
